school_C, sex_C, age_C, address_C, famsize_C, Pstatus_C, Medu_C, Fedu_C, Mjob_C, Fjob_C, reason_C, health_C, absences_C, G1_C, G2_C, G3_C
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att reason_C = 2 size 17 avg 0.06209222865401537
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att reason_C = 3 size 6 avg 0.1520809658337575
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att health_C = 1 size 7 avg -3.6294552330305794
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att health_C = 2 size 3 avg -2.1891952199232514
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att health_C = 3 size 13 avg -0.7489352068158385
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att health_C = 4 size 9 avg 0.6913248062915256
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att health_C = 5 size 20 avg 2.131584819398929
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att absences_C = 0 size 52 avg -0.21522718430825996
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att absences_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att absences_C = 2 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G1_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G1_C = 1 size 3 avg 14.658576246310796
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G1_C = 2 size 43 avg -12.486935320931398
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G1_C = 3 size 6 avg -39.63244688817354
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G2_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G2_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G2_C = 2 size 52 avg -10.08793269657305
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G2_C = 3 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G3_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G3_C = 1 size 2 avg 51.50769340168219
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G3_C = 2 size 48 avg -38.85668098723391
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1] att G3_C = 3 size 2 avg -129.22105537615005
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att school_C = 0 size 48 avg -2.6824750043181194
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att school_C = 1 size 6 avg 10.729900017272486
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att sex_C = 0 size 25 avg -2.933102654626035
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att sex_C = 1 size 29 avg 2.7074793735009393
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att age_C = 0 size 51 avg -1.2711150204135833
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att age_C = 1 size 3 avg 16.887670985494694
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att address_C = 0 size 42 avg -1.471144361808923
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att address_C = 1 size 12 avg 5.884577447235698
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att famsize_C = 0 size 19 avg 2.1362732089810414
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att famsize_C = 1 size 35 avg -0.6746125923098033
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Pstatus_C = 0 size 52 avg -0.9049102720411161
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Pstatus_C = 1 size 2 avg 6.636008661634886
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 0 size 2 avg 6.583524595057137
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 1 size 8 avg 4.289613586326408
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 2 size 24 avg 1.9957025775956891
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 3 size 11 avg -0.29820843113498013
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 4 size 9 avg -2.5921194398656873
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 2 size 54 avg 0.4594660379311758
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 3 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 4 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 0 size 3 avg 2.5155476079099777
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 1 size 4 avg 1.4674027712808362
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 2 size 14 avg 0.41925793465167593
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 3 size 8 avg -0.6288869019774856
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 4 size 25 avg -1.67703173860667
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 1 size 1 avg 3.2361553001015135
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 2 size 16 avg 1.5506577479652721
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 3 size 3 avg -0.13483980417087943
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 4 size 34 avg -1.8203373563070786
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 0 size 15 avg -0.11788524570544558
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 1 size 16 avg -0.027896508525729023
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 2 size 17 avg 0.062092228654020476
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 3 size 6 avg 0.15208096583375433
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 1 size 10 avg -3.629455233030577
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 2 size 3 avg -2.1891952199232514
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 3 size 13 avg -0.7489352068158401
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 4 size 9 avg 0.6913248062915256
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 5 size 19 avg 2.1315848193989364
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att absences_C = 0 size 54 avg -0.21522718430826013
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att absences_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att absences_C = 2 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 1 size 7 avg 14.658576246310764
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 2 size 41 avg -12.486935320931394
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 3 size 6 avg -39.63244688817354
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 1 size 5 avg 12.8391870683657
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 2 size 48 avg -10.087932696573047
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 3 size 1 avg -33.01505246151173
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 2 size 54 avg -38.85668098723391
group [-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 3 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att school_C = 0 size 45 avg -2.6824750043181242
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att school_C = 1 size 6 avg 10.729900017272461
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att sex_C = 0 size 25 avg -2.9331026546260306
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att sex_C = 1 size 26 avg 2.70747937350095
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att age_C = 0 size 51 avg -1.271115020413584
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att age_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att address_C = 0 size 41 avg -1.4711443618089306
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att address_C = 1 size 10 avg 5.884577447235711
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att famsize_C = 0 size 14 avg 2.13627320898104
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att famsize_C = 1 size 37 avg -0.6746125923098047
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Pstatus_C = 0 size 42 avg -0.9049102720411115
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Pstatus_C = 1 size 9 avg 6.6360086616349045
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 1 size 1 avg 4.289613586326415
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 2 size 4 avg 1.9957025775956787
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 3 size 9 avg -0.29820843113498635
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Medu_C = 4 size 37 avg -2.592119439865675
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 2 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 3 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fedu_C = 4 size 51 avg -1.2422600284805476
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 0 size 14 avg 2.515547607909995
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 1 size 9 avg 1.46740277128082
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 2 size 13 avg 0.41925793465168115
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 3 size 3 avg -0.6288869019774935
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Mjob_C = 4 size 12 avg -1.6770317386066578
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 0 size 10 avg 4.921652852237683
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 1 size 5 avg 3.2361553001014753
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 2 size 12 avg 1.5506577479652943
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 3 size 2 avg -0.13483980417088443
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att Fjob_C = 4 size 22 avg -1.8203373563070764
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 0 size 14 avg -0.11788524570545585
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 1 size 12 avg -0.02789650852572505
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 2 size 20 avg 0.06209222865402377
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att reason_C = 3 size 5 avg 0.15208096583375957
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 1 size 5 avg -3.629455233030587
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 2 size 5 avg -2.1891952199232128
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 3 size 5 avg -0.7489352068158206
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 4 size 7 avg 0.6913248062915542
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att health_C = 5 size 29 avg 2.131584819398937
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att absences_C = 0 size 51 avg -0.2152271843082619
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att absences_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att absences_C = 2 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 1 size 10 avg 14.658576246310748
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 2 size 37 avg -12.486935320931387
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G1_C = 3 size 4 avg -39.63244688817355
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 1 size 4 avg 12.839187068365671
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 2 size 45 avg -10.087932696573041
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G2_C = 3 size 2 avg -33.015052461511786
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 2 size 51 avg -38.85668098723391
group [-1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, -1, 2] att G3_C = 3 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att school_C = 0 size 55 avg -2.6824750043181216
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att school_C = 1 size 6 avg 10.729900017272492
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att sex_C = 0 size 34 avg -2.9331026546260306
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att sex_C = 1 size 27 avg 2.707479373500941
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att age_C = 0 size 57 avg -1.2711150204135853
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att age_C = 1 size 4 avg 16.887670985494733
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att address_C = 0 size 51 avg -1.4711443618089282
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att address_C = 1 size 10 avg 5.884577447235701
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att famsize_C = 0 size 13 avg 2.1362732089810463
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att famsize_C = 1 size 48 avg -0.6746125923098037
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Pstatus_C = 0 size 56 avg -0.9049102720411142
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Pstatus_C = 1 size 5 avg 6.636008661634908
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Medu_C = 0 size 1 avg 6.583524595057124
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Medu_C = 1 size 6 avg 4.289613586326415
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Medu_C = 2 size 21 avg 1.9957025775956925
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Medu_C = 3 size 22 avg -0.298208431134974
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Medu_C = 4 size 11 avg -2.592119439865689
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fedu_C = 0 size 1 avg 2.1611921043428475
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fedu_C = 1 size 8 avg 1.3103290711370281
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fedu_C = 2 size 23 avg 0.45946603793117746
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fedu_C = 3 size 18 avg -0.39139699527469607
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fedu_C = 4 size 11 avg -1.2422600284805487
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Mjob_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Mjob_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Mjob_C = 2 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Mjob_C = 3 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Mjob_C = 4 size 61 avg -1.6770317386066589
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fjob_C = 0 size 4 avg 4.921652852237733
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fjob_C = 1 size 2 avg 3.2361553001015135
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fjob_C = 2 size 14 avg 1.550657747965277
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fjob_C = 3 size 1 avg -0.1348398041708726
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att Fjob_C = 4 size 40 avg -1.8203373563070713
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att reason_C = 0 size 19 avg -0.11788524570544619
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att reason_C = 1 size 22 avg -0.027896508525728236
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att reason_C = 2 size 16 avg 0.062092228654019685
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att reason_C = 3 size 4 avg 0.1520809658337525
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att health_C = 1 size 9 avg -3.6294552330305683
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att health_C = 2 size 3 avg -2.1891952199231977
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att health_C = 3 size 18 avg -0.7489352068158239
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att health_C = 4 size 9 avg 0.6913248062915434
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att health_C = 5 size 22 avg 2.1315848193989195
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att absences_C = 0 size 59 avg -0.21522718430826024
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att absences_C = 1 size 2 avg 21.30749124651768
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att absences_C = 2 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G1_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G1_C = 1 size 10 avg 14.658576246310778
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G1_C = 2 size 49 avg -12.486935320931389
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G1_C = 3 size 2 avg -39.632446888173575
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G2_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G2_C = 1 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G2_C = 2 size 61 avg -10.087932696573043
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G2_C = 3 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G3_C = 0 size 0
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G3_C = 1 size 3 avg 51.50769340168216
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G3_C = 2 size 56 avg -38.85668098723392
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, 2, -1] att G3_C = 3 size 2 avg -129.22105537615008
group [-1, -1, -1, -1, -1, -1, -1, -1, 4, -1, -1, -1, -1, -1, -1, 2] att school_C = 0 size 60 avg -2.6824750043181207
